tweet_id|created_at|author_id|author_username|author_geo|conversation_id|referenced_id|reference_type|pub_rt_cnt|pub_like_cnt|pub_rep_cnt|pub_qt_cnt|depth
1529637147820556290|2022-05-26T01:34:49.000Z|15764644|SpeakerPelosi|San Francisco|1529637147820556290|||457|2573|590|38|0
1529537848105484289|2022-05-25T19:00:15.000Z|15764644|SpeakerPelosi|San Francisco|1529537848105484289|||119|491|113|8|0
1529157021999591425|2022-05-24T17:46:59.000Z|1082369392229400576|RepGregPence|Columbus, Indiana|1529157021999591425|1529129133439164418|retweeted|1|0|0|0|0
1529556911896645635|2022-05-25T20:16:00.000Z|20552026|RepPerlmutter|Colorado|1529556911896645635|||7|33|8|1|0
1529243292327677953|2022-05-24T23:29:47.000Z|20552026|RepPerlmutter|Colorado|1529243292327677953|||2|18|7|0|0
1529142933970198537|2022-05-24T16:51:00.000Z|20552026|RepPerlmutter|Colorado|1529142933970198537|1527630902431559680|quoted|1|7|1|1|0
1529214043805868038|2022-05-24T21:33:34.000Z|18773159|RepScottPerry||1529214043805868038|||15|122|366|29|0
1529246411627417602|2022-05-24T23:42:11.000Z|1135486501|RepScottPeters|San Diego, Poway, Coronado|1529246408859078656|1529246408859078656|replied_to|3|15|1|0|
1529246408859078656|2022-05-24T23:42:10.000Z|1135486501|RepScottPeters|San Diego, Poway, Coronado|1529246408859078656|||18|89|24|3|0
1529205833485144072|2022-05-24T21:00:56.000Z|1341120751399809026|RepPfluger|TX-11|1529205833485144072|||5|22|24|0|0
1529180712842190850|2022-05-24T19:21:07.000Z|1341120751399809026|RepPfluger|TX-11|1529180712842190850|1529175206576652291|retweeted|67|0|0|0|0
1529154791670153219|2022-05-24T17:38:07.000Z|1341120751399809026|RepPfluger|TX-11|1529154791670153219|1529150365479931905|retweeted|4|0|0|0|0
1529139749558034432|2022-05-24T16:38:20.000Z|1341120751399809026|RepPfluger|TX-11|1529139749558034432|||4|14|3|0|0
1529136255979626497|2022-05-24T16:24:28.000Z|1341120751399809026|RepPfluger|TX-11|1529136255979626497|||159|419|186|17|0
1529574464542982144|2022-05-25T21:25:45.000Z|1061310112013434882|RepDeanPhillips|Minnesota, USA|1529574464542982144|||48|345|161|12|0
1529481281062547457|2022-05-25T15:15:28.000Z|1061310112013434882|RepDeanPhillips|Minnesota, USA|1529481281062547457|1529466104271228928|retweeted|28|0|0|0|0
1529452477564735488|2022-05-25T13:21:01.000Z|1061310112013434882|RepDeanPhillips|Minnesota, USA|1529452477564735488|||235|1877|200|20|0
1529206934867525633|2022-05-24T21:05:19.000Z|1061310112013434882|RepDeanPhillips|Minnesota, USA|1529206934867525633|||73466|453050|11834|3643|0
1529194477167992839|2022-05-24T20:15:49.000Z|1061310112013434882|RepDeanPhillips|Minnesota, USA|1529194477167992839|1529188877428211714|quoted|441|2495|100|25|0
1529557704376729600|2022-05-25T20:19:09.000Z|14984637|chelliepingree|Maine, USA|1529557704376729600|||24|65|8|3|0
1529442446509322241|2022-05-25T12:41:09.000Z|14984637|chelliepingree|Maine, USA|1529442446509322241|||81|164|12|6|0
1529204521452331009|2022-05-24T20:55:43.000Z|14984637|chelliepingree|Maine, USA|1529204521452331009|1529204202207121410|quoted|6|32|4|0|0
1529185714323193858|2022-05-24T19:40:59.000Z|14984637|chelliepingree|Maine, USA|1529145207131734027|1529145207131734027|replied_to|3|10|0|0|
1529145207131734027|2022-05-24T17:00:02.000Z|14984637|chelliepingree|Maine, USA|1529145207131734027|||11|31|5|0|0
1529614194659713024|2022-05-26T00:03:37.000Z|2724095695|StaceyPlaskett|"U.S. Virgin Is. | Wash., DC"|1529614194659713024|||31|194|2|2|0
1529509237923225600|2022-05-25T17:06:33.000Z|2724095695|StaceyPlaskett|"U.S. Virgin Is. | Wash., DC"|1529509237923225600|1529484374495862784|retweeted|23|0|0|0|0
1529508859425038336|2022-05-25T17:05:03.000Z|2724095695|StaceyPlaskett|"U.S. Virgin Is. | Wash., DC"|1529508859425038336|1529507101936058370|retweeted|1747|0|0|0|0
1529508363318460418|2022-05-25T17:03:05.000Z|2724095695|StaceyPlaskett|"U.S. Virgin Is. | Wash., DC"|1529508363318460418|1529500555546136576|quoted|0|5|0|0|0
1529450048005758977|2022-05-25T13:11:21.000Z|2724095695|StaceyPlaskett|"U.S. Virgin Is. | Wash., DC"|1529450048005758977|1529227756868980738|quoted|15|140|3|2|0
1529554753008586752|2022-05-25T20:07:25.000Z|1206227149|repmarkpocan|Madison, WI|1529554753008586752|||22|94|10|2|0
1529512116411056129|2022-05-25T17:18:00.000Z|1206227149|repmarkpocan|Madison, WI|1529512116411056129|||36|217|37|3|0
1529469304802103299|2022-05-25T14:27:53.000Z|1206227149|repmarkpocan|Madison, WI|1529469304802103299|||26|152|11|0|0
1529214757575729152|2022-05-24T21:36:24.000Z|1206227149|repmarkpocan|Madison, WI|1529214757575729152|||15|54|13|1|0
1529144088502706176|2022-05-24T16:55:35.000Z|1206227149|repmarkpocan|Madison, WI|1529144088502706176|||7|9|1|0|0
1529228551014125568|2022-05-24T22:31:12.000Z|1081222837459996672|RepKatiePorter|Irvine, CA and Washington, DC|1529228551014125568|||1093|6720|177|33|0
1529138874479353856|2022-05-24T16:34:52.000Z|1081222837459996672|RepKatiePorter|Irvine, CA and Washington, DC|1529138874479353856|||217|908|28|10|0
1529642107174100993|2022-05-26T01:54:32.000Z|1080584229510172678|RepPressley|Boston, MA|1529642103386546179|1529642106112856064|replied_to|6|64|13|0|
1529642106112856064|2022-05-26T01:54:32.000Z|1080584229510172678|RepPressley|Boston, MA|1529642103386546179|1529642104682696705|replied_to|10|90|7|1|
1529642104682696705|2022-05-26T01:54:31.000Z|1080584229510172678|RepPressley|Boston, MA|1529642103386546179|1529642103386546179|replied_to|7|41|1|0|
1529642103386546179|2022-05-26T01:54:31.000Z|1080584229510172678|RepPressley|Boston, MA|1529642103386546179|||76|393|38|3|0
1529551725014794240|2022-05-25T19:55:23.000Z|1080584229510172678|RepPressley|Boston, MA|1529551725014794240|1529195156213272578|retweeted|34|0|0|0|0
1529542965970051079|2022-05-25T19:20:35.000Z|155669457|RepDavidEPrice||1529542965970051079|1529534027165835264|retweeted|21|0|0|0|0
1529542425382899714|2022-05-25T19:18:26.000Z|155669457|RepDavidEPrice||1529542425382899714|1529273544881971203|retweeted|25470|0|0|0|0
1529243866620100610|2022-05-24T23:32:04.000Z|155669457|RepDavidEPrice||1529243866620100610|||11|64|9|2|0
1529554027247288322|2022-05-25T20:04:32.000Z|56864092|RepMikeQuigley|Chicago, IL; Washington, DC|1529554027247288322|1529529310326968321|quoted|111|416|16|10|0
1529548146203820035|2022-05-25T19:41:10.000Z|56864092|RepMikeQuigley|Chicago, IL; Washington, DC|1529548146203820035|1529534629610405891|retweeted|95|0|0|0|0
1529468623298957315|2022-05-25T14:25:10.000Z|56864092|RepMikeQuigley|Chicago, IL; Washington, DC|1529468623298957315|1529441053970939906|retweeted|1300|0|0|0|0
1529246703529885698|2022-05-24T23:43:20.000Z|56864092|RepMikeQuigley|Chicago, IL; Washington, DC|1529246703529885698|1529226491564793857|quoted|18|80|10|4|0
1529227710614016000|2022-05-24T22:27:52.000Z|56864092|RepMikeQuigley|Chicago, IL; Washington, DC|1529227710614016000|||12|31|3|3|0
1529555972393508868|2022-05-25T20:12:16.000Z|3026622545|RepAmata|Washington, D.C.|1529555972393508868|1529474442983882753|retweeted|4|0|0|0|0
1529453001605320704|2022-05-25T13:23:06.000Z|3026622545|RepAmata|Washington, D.C.|1529453001605320704|||0|2|0|0|0
1529616707559510016|2022-05-26T00:13:36.000Z|806906355214852096|RepRaskin|Maryland's 8th District|1529616707559510016|||5657|26917|1593|269|0
1529483241211809792|2022-05-25T15:23:15.000Z|806906355214852096|RepRaskin|Maryland's 8th District|1529483241211809792|1529219575694430214|retweeted|20463|0|0|0|0
1529481189605748737|2022-05-25T15:15:06.000Z|806906355214852096|RepRaskin|Maryland's 8th District|1529481189605748737|1529223306561441800|retweeted|141|0|0|0|0
1529221698985558016|2022-05-24T22:03:59.000Z|806906355214852096|RepRaskin|Maryland's 8th District|1529221698985558016|||887|6438|286|41|0
1529111536316436481|2022-05-24T14:46:14.000Z|806906355214852096|RepRaskin|Maryland's 8th District|1529111536316436481|||51|378|13|2|0
1529207947443716096|2022-05-24T21:09:20.000Z|4205133682|GReschenthaler||1529207947443716096|||35|290|28|2|0
1529190993068806144|2022-05-24T20:01:58.000Z|4205133682|GReschenthaler||1529190993068806144|||4|17|12|0|0
1529095739548307456|2022-05-24T13:43:28.000Z|4205133682|GReschenthaler||1529095739548307456|||41|96|32|2|0
1529485672096096260|2022-05-25T15:32:55.000Z|2970462034|RepKathleenRice|Long Island, NY|1529485672096096260|1529474999169449992|quoted|7|23|8|0|0
1529474110644006912|2022-05-25T14:46:58.000Z|2970462034|RepKathleenRice|Long Island, NY|1529474110644006912|1529275596152397825|retweeted|68|0|0|0|0
1529455348377075712|2022-05-25T13:32:25.000Z|2970462034|RepKathleenRice|Long Island, NY|1529455348377075712|||6|30|8|0|0
1529235993311817728|2022-05-24T23:00:47.000Z|2970462034|RepKathleenRice|Long Island, NY|1529235993311817728|||32|118|14|1|0
1529500044528865281|2022-05-25T16:30:02.000Z|1058345042|RepTomRice||1529500034982625281|1529500034982625281|replied_to|1|1|0|0|
1529500034982625281|2022-05-25T16:29:59.000Z|1058345042|RepTomRice||1529500034982625281|||2|5|3|0|0
1529430735798534144|2022-05-25T11:54:37.000Z|1058345042|RepTomRice||1529430735798534144|||6|44|26|2|0
1529221470559543296|2022-05-24T22:03:04.000Z|17976923|cathymcmorris|Spokane, WA & Washington, DC|1529221467262447616|1529221469321842688|replied_to|1|22|70|4|
1529221469321842688|2022-05-24T22:03:04.000Z|17976923|cathymcmorris|Spokane, WA & Washington, DC|1529221467262447616|1529221467262447616|replied_to|2|29|88|14|
1529221467262447616|2022-05-24T22:03:04.000Z|17976923|cathymcmorris|Spokane, WA & Washington, DC|1529221467262447616|||5|42|106|4|0
1529182949844852738|2022-05-24T19:30:00.000Z|17976923|cathymcmorris|Spokane, WA & Washington, DC|1529182949844852738|||1|7|11|0|0
1529137650103222272|2022-05-24T16:30:00.000Z|17976923|cathymcmorris|Spokane, WA & Washington, DC|1529137650103222272|||8|18|43|2|0
1529175491667705860|2022-05-24T19:00:22.000Z|33977070|RepMikeRogersAL|Washington, D.C./Anniston, AL|1529175491667705860|||5|4|3|1|0
1529144990806552576|2022-05-24T16:59:10.000Z|33977070|RepMikeRogersAL|Washington, D.C./Anniston, AL|1529144990806552576|||10|8|7|1|0
1529130671590998016|2022-05-24T16:02:16.000Z|33977070|RepMikeRogersAL|Washington, D.C./Anniston, AL|1529130671590998016|1528904138834182147|quoted|4|4|8|0|0
1529478271582318592|2022-05-25T15:03:30.000Z|1081312310059253763|RepJohnRose|Cookeville, TN|1529478271582318592|||3|14|41|1|0
1529172148119654405|2022-05-24T18:47:05.000Z|1081312310059253763|RepJohnRose|Cookeville, TN|1529172148119654405|||7|17|25|1|0
1529267376948232192|2022-05-25T01:05:29.000Z|1344751420139040783|RepRosendale|Montana, USA|1529267376948232192|||3|9|19|0|0
1529226194721329152|2022-05-24T22:21:51.000Z|1344751420139040783|RepRosendale|Montana, USA|1529226194721329152|||6|30|160|9|0
1529133512535822338|2022-05-24T16:13:33.000Z|1344751420139040783|RepRosendale|Montana, USA|1529133512535822338|||4|6|9|1|0
1529078848880377861|2022-05-24T12:36:21.000Z|1344751420139040783|RepRosendale|Montana, USA|1529078848880377861|||21|76|33|2|0
1529500616099348483|2022-05-25T16:32:18.000Z|1348683154815655940|RepDeborahRoss||1529500616099348483|||7|68|6|0|0
1529208637775806474|2022-05-24T21:12:05.000Z|1348683154815655940|RepDeborahRoss||1529208637775806474|||2|24|4|0|0
1529172715046850561|2022-05-24T18:49:20.000Z|1348683154815655940|RepDeborahRoss||1529172715046850561|1529114547461685249|quoted|1|4|0|0|0
1529169554219360260|2022-05-24T18:36:46.000Z|1348683154815655940|RepDeborahRoss||1529169554219360260|||1|2|0|0|0
1529155342906511360|2022-05-24T17:40:18.000Z|1348683154815655940|RepDeborahRoss||1529155342906511360|||5|18|2|0|0
1529572730584047621|2022-05-25T21:18:51.000Z|834069080|RepDavidRouzer||1529572722283532288|1529572728994398208|replied_to|0|3|22|0|
1529572728994398208|2022-05-25T21:18:51.000Z|834069080|RepDavidRouzer||1529572722283532288|1529572727467786240|replied_to|0|2|4|1|
1529572727467786240|2022-05-25T21:18:50.000Z|834069080|RepDavidRouzer||1529572722283532288|1529572725852880897|replied_to|0|1|2|1|
1529572725852880897|2022-05-25T21:18:50.000Z|834069080|RepDavidRouzer||1529572722283532288|1529572724271730698|replied_to|0|1|2|0|
1529572724271730698|2022-05-25T21:18:50.000Z|834069080|RepDavidRouzer||1529572722283532288|1529572722283532288|replied_to|0|1|3|0|
1529256593962979335|2022-05-25T00:22:38.000Z|1082790600292925440|RepChipRoy|Washington, DC|1529256593962979335|1529210571287154688|retweeted|1787|0|0|0|0
1529253626773897216|2022-05-25T00:10:51.000Z|1082790600292925440|RepChipRoy|Washington, DC|1529253622336438272|1529253625402466304|replied_to|38|294|58|3|
1529253625402466304|2022-05-25T00:10:51.000Z|1082790600292925440|RepChipRoy|Washington, DC|1529253622336438272|1529253623703773185|replied_to|19|159|20|2|
1529253623703773185|2022-05-25T00:10:50.000Z|1082790600292925440|RepChipRoy|Washington, DC|1529253622336438272|1529253622336438272|replied_to|6|81|9|0|
1529253622336438272|2022-05-25T00:10:50.000Z|1082790600292925440|RepChipRoy|Washington, DC|1529253622336438272|||26|240|60|2|0
1529576591180804096|2022-05-25T21:34:12.000Z|479872233|RepRoybalAllard||1529576591180804096|||4|7|2|1|0
1529563853272584193|2022-05-25T20:43:35.000Z|479872233|RepRoybalAllard||1529563853272584193|||2|1|0|0|0
1529561558447185920|2022-05-25T20:34:28.000Z|479872233|RepRoybalAllard||1529561558447185920|||9|8|3|0|0
1529560343692861442|2022-05-25T20:29:38.000Z|479872233|RepRoybalAllard||1529560343692861442|||4|4|0|0|0
1529559599849820161|2022-05-25T20:26:41.000Z|479872233|RepRoybalAllard||1529559599849820161|||5|3|1|0|0
1529555885613268993|2022-05-25T20:11:55.000Z|1089859058|RepRaulRuizMD||1529555885613268993|||16|29|3|1|0
1529502567566348289|2022-05-25T16:40:03.000Z|1089859058|RepRaulRuizMD||1529502566228320259|1529502566228320259|replied_to|2|3|0|0|
1529502566228320259|2022-05-25T16:40:03.000Z|1089859058|RepRaulRuizMD||1529502566228320259|||3|3|1|0|0
1529218265934856192|2022-05-24T21:50:20.000Z|1089859058|RepRaulRuizMD||1529218262080159745|1529218264672268288|replied_to|2|10|2|1|
1529218264672268288|2022-05-24T21:50:20.000Z|1089859058|RepRaulRuizMD||1529218262080159745|1529218262080159745|replied_to|1|9|2|0|
1529503229813432329|2022-05-25T16:42:41.000Z|305620929|Call_Me_Dutch|Washington, DC|1529503229813432329|1529431472020627457|retweeted|3|0|0|0|0
1529503206459547648|2022-05-25T16:42:35.000Z|305620929|Call_Me_Dutch|Washington, DC|1529503206459547648|||1|5|0|0|0
1529482408772489216|2022-05-25T15:19:57.000Z|305620929|Call_Me_Dutch|Washington, DC|1529482408772489216|||1|0|0|0|0
1529460622341316609|2022-05-25T13:53:23.000Z|305620929|Call_Me_Dutch|Washington, DC|1529460622341316609|||4|4|0|0|0
1529234859557892097|2022-05-24T22:56:16.000Z|305620929|Call_Me_Dutch|Washington, DC|1529234858404356096|1529234858404356096|replied_to|2|24|2|0|
1529561030430535680|2022-05-25T20:32:22.000Z|305216911|RepBobbyRush|Chicago, IL|1529561030430535680|||7|27|3|0|0
1529530708414418945|2022-05-25T18:31:52.000Z|305216911|RepBobbyRush|Chicago, IL|1529530708414418945|1529498019627925505|retweeted|96|0|0|0|0
1529492696938819585|2022-05-25T16:00:50.000Z|305216911|RepBobbyRush|Chicago, IL|1529492694317379588|1529492694317379588|replied_to|3|13|1|0|
1529492694317379588|2022-05-25T16:00:49.000Z|305216911|RepBobbyRush|Chicago, IL|1529492694317379588|||15|22|1|0|0
1529458691463864321|2022-05-25T13:45:42.000Z|305216911|RepBobbyRush|Chicago, IL|1529458691463864321|||1|12|3|0|0
1529644860864593921|2022-05-26T02:05:28.000Z|828977216595849216|RepRutherfordFL|Washington, DC|1529644860864593921|||5|14|39|5|0
1529187943230889988|2022-05-24T19:49:51.000Z|828977216595849216|RepRutherfordFL|Washington, DC|1529187941599301639|1529187941599301639|replied_to|6|17|25|7|
1529187941599301639|2022-05-24T19:49:50.000Z|828977216595849216|RepRutherfordFL|Washington, DC|1529187941599301639|||4|15|30|4|0
1529504964808261632|2022-05-25T16:49:35.000Z|13491312|RepTimRyan|Warren, OH|1529504964808261632|1529471125436223488|retweeted|148|0|0|0|0
1529230037374930944|2022-05-24T22:37:07.000Z|13491312|RepTimRyan|Warren, OH|1529230037374930944|||114|902|77|8|0
1529199117389406211|2022-05-24T20:34:15.000Z|13491312|RepTimRyan|Warren, OH|1529199117389406211|||96|494|63|0|0
1529167848714682368|2022-05-24T18:30:00.000Z|13491312|RepTimRyan|Warren, OH|1529167848714682368|||20|79|14|1|0
1529137652422676480|2022-05-24T16:30:00.000Z|13491312|RepTimRyan|Warren, OH|1529137652422676480|||24|135|4|1|0
1529655401053945856|2022-05-26T02:47:21.000Z|312134473|RepLindaSanchez|Norwalk, CA & Washington, DC|1529655401053945856|||3|9|0|1|0
1529591932569235456|2022-05-25T22:35:09.000Z|312134473|RepLindaSanchez|Norwalk, CA & Washington, DC|1529591932569235456|||4|12|1|0|0
1529588055908163584|2022-05-25T22:19:45.000Z|312134473|RepLindaSanchez|Norwalk, CA & Washington, DC|1529588055908163584|1529587294935601152|retweeted|2|0|0|0|0
1529583171741929473|2022-05-25T22:00:21.000Z|312134473|RepLindaSanchez|Norwalk, CA & Washington, DC|1529583171741929473|||3|8|0|1|0
1529554793693323270|2022-05-25T20:07:35.000Z|312134473|RepLindaSanchez|Norwalk, CA & Washington, DC|1529554793693323270|||3|12|3|0|0
1529511837330509825|2022-05-25T17:16:53.000Z|364415553|RepSarbanes|Maryland|1529511837330509825|1529204488342339584|quoted|1|5|1|0|0
1529511314976030721|2022-05-25T17:14:49.000Z|364415553|RepSarbanes|Maryland|1529511314976030721|||1|2|3|1|0
1529257526969225221|2022-05-25T00:26:21.000Z|364415553|RepSarbanes|Maryland|1529257526969225221|||9|19|10|1|0
1529263977540341767|2022-05-25T00:51:59.000Z|1209417007|SteveScalise|Jefferson, LA|1529263977540341767|1529196462327971841|retweeted|672|0|0|0|0
1529120604770783232|2022-05-24T15:22:16.000Z|1209417007|SteveScalise|Jefferson, LA|1529120604770783232|1529119074760151041|retweeted|109|0|0|0|0
1529115407025676289|2022-05-24T15:01:37.000Z|1209417007|SteveScalise|Jefferson, LA|1529115407025676289|||140|332|139|9|0
1529110634905980930|2022-05-24T14:42:39.000Z|1209417007|SteveScalise|Jefferson, LA|1529110634905980930|1529109002042458112|retweeted|643|0|0|0|0
1529097715799425027|2022-05-24T13:51:19.000Z|1209417007|SteveScalise|Jefferson, LA|1529097715799425027|1528768455238991873|retweeted|46|0|0|0|0
1529559888837345287|2022-05-25T20:27:50.000Z|1067541214671577093|RepMGS||1529559888837345287|||11|36|8|0|0
1529559484703682562|2022-05-25T20:26:13.000Z|1067541214671577093|RepMGS||1529559484703682562|1529552633937047552|retweeted|111|0|0|0|0
1529558868543655936|2022-05-25T20:23:46.000Z|1067541214671577093|RepMGS||1529558868543655936|1529557228222500864|retweeted|60|0|0|0|0
1529558777363681281|2022-05-25T20:23:25.000Z|1067541214671577093|RepMGS||1529558777363681281|1529463969722900481|retweeted|10972|0|0|0|0
1529458488753197056|2022-05-25T13:44:54.000Z|1067541214671577093|RepMGS||1529458488753197056|||15|51|7|1|0
1529627127611637766|2022-05-26T00:55:00.000Z|24195214|janschakowsky|Chicago, IL|1529627127611637766|1529610437108633600|quoted|11|33|6|0|0
1529593759985553408|2022-05-25T22:42:25.000Z|24195214|janschakowsky|Chicago, IL|1529593759985553408|||9|20|0|2|0
1529547340687736834|2022-05-25T19:37:58.000Z|24195214|janschakowsky|Chicago, IL|1529547340687736834|1529544690516873217|retweeted|4|0|0|0|0
1529531249659977733|2022-05-25T18:34:01.000Z|24195214|janschakowsky|Chicago, IL|1529531249659977733|||4|13|3|0|0
1529477030399598592|2022-05-25T14:58:35.000Z|24195214|janschakowsky|Chicago, IL|1529477030399598592|||13|54|17|2|0
1529621637410312196|2022-05-26T00:33:12.000Z|29501253|RepAdamSchiff|Burbank, CA|1529621637410312196|||8661|38090|3272|424|0
1529588193238073344|2022-05-25T22:20:18.000Z|29501253|RepAdamSchiff|Burbank, CA|1529588193238073344|||396|2509|488|31|0
1529251486546395138|2022-05-25T00:02:21.000Z|29501253|RepAdamSchiff|Burbank, CA|1529251486546395138|||17031|94172|4865|877|0
1529215605362069506|2022-05-24T21:39:46.000Z|29501253|RepAdamSchiff|Burbank, CA|1529215605362069506|||3884|19143|2410|292|0
1529629802453409794|2022-05-26T01:05:38.000Z|1071840474|RepSchneider|Illinois|1529629802453409794|||5|18|2|0|0
1529206075219746817|2022-05-24T21:01:54.000Z|1071840474|RepSchneider|Illinois|1529206075219746817|||8|19|8|3|0
1529192493861986312|2022-05-24T20:07:56.000Z|1071840474|RepSchneider|Illinois|1529192493861986312|1528850872343617538|retweeted|2|0|0|0|0
1529489124259938309|2022-05-25T15:46:38.000Z|1080462532815532032|RepKimSchrier|Washington, DC|1529489124259938309|1529476129458905089|quoted|5|14|2|0|0
1529219915579899905|2022-05-24T21:56:54.000Z|1080462532815532032|RepKimSchrier|Washington, DC|1529219915579899905|1529219270072213505|quoted|9|24|6|1|0
1529219028593647623|2022-05-24T21:53:22.000Z|1080462532815532032|RepKimSchrier|Washington, DC|1529219028593647623|1529172127181676544|retweeted|37|0|0|0|0
1529551375272648705|2022-05-25T19:54:00.000Z|229197216|RepDavid|Arizona|1529551375272648705|||2|8|31|2|0
1529189239396700166|2022-05-24T19:55:00.000Z|229197216|RepDavid|Arizona|1529189239396700166|||52|160|180|18|0
1529568310798471173|2022-05-25T21:01:17.000Z|161791703|BobbyScott|Newport News, VA|1529568310798471173|1529528850660610048|quoted|9|23|3|0|0
1529260332232982531|2022-05-25T00:37:30.000Z|161791703|BobbyScott|Newport News, VA|1529259774570901507|1529260242734927872|replied_to|2|11|1|0|
1529260242734927872|2022-05-25T00:37:08.000Z|161791703|BobbyScott|Newport News, VA|1529259774570901507|1529260134878289920|replied_to|4|12|2|0|
1529260134878289920|2022-05-25T00:36:43.000Z|161791703|BobbyScott|Newport News, VA|1529259774570901507|1529260058487492610|replied_to|3|9|1|0|
1529260058487492610|2022-05-25T00:36:24.000Z|161791703|BobbyScott|Newport News, VA|1529259774570901507|1529259977638137863|replied_to|2|6|1|1|
1529613237490155527|2022-05-25T23:59:49.000Z|381152398|RepTerriSewell|Washington, DC|1529613237490155527|1529567016734150657|quoted|6|17|0|0|0
1529504052207357952|2022-05-25T16:45:57.000Z|381152398|RepTerriSewell|Washington, DC|1529504043789340673|1529504043789340673|replied_to|4|13|0|0|
1529504043789340673|2022-05-25T16:45:55.000Z|381152398|RepTerriSewell|Washington, DC|1529504043789340673|||9|21|1|1|0
1529487344503508994|2022-05-25T15:39:34.000Z|381152398|RepTerriSewell|Washington, DC|1529487344503508994|1529474911642734593|quoted|13|30|3|0|0
1529485909275574273|2022-05-25T15:33:51.000Z|381152398|RepTerriSewell|Washington, DC|1529485909275574273|1529478190325981186|retweeted|6|0|0|0|0
1529635302905720836|2022-05-26T01:27:30.000Z|30216513|BradSherman|Sherman Oaks, CA|1529635302905720836|1528786916954587137|quoted|1595|1586|360|216|0
1529562343704862721|2022-05-25T20:37:35.000Z|30216513|BradSherman|Sherman Oaks, CA|1529562343704862721|||50|141|14|1|0
1529552950854565891|2022-05-25T20:00:15.000Z|30216513|BradSherman|Sherman Oaks, CA|1529552950854565891|1405745364250988550|quoted|5|19|4|0|0
1529474292617994240|2022-05-25T14:47:42.000Z|30216513|BradSherman|Sherman Oaks, CA|1529474292617994240|||6|15|6|0|0
1529291719560380417|2022-05-25T02:42:13.000Z|30216513|BradSherman|Sherman Oaks, CA|1529291717924507649|1529291717924507649|replied_to|2|22|3|0|
1529277961538510851|2022-05-25T01:47:33.000Z|1080569698536878081|RepSherrill|NJ|1529277961538510851|1529244558239973376|quoted|54|322|20|3|0
1529231530983301121|2022-05-24T22:43:03.000Z|1080569698536878081|RepSherrill|NJ|1529231527980171264|1529231530081636357|replied_to|30|165|9|2|
1529231530081636357|2022-05-24T22:43:03.000Z|1080569698536878081|RepSherrill|NJ|1529231527980171264|1529231529263648769|replied_to|21|141|4|1|
1529231529263648769|2022-05-24T22:43:02.000Z|1080569698536878081|RepSherrill|NJ|1529231527980171264|1529231527980171264|replied_to|22|110|2|0|
1529231527980171264|2022-05-24T22:43:02.000Z|1080569698536878081|RepSherrill|NJ|1529231527980171264|||64|328|8|6|0
1529214971959123969|2022-05-24T21:37:15.000Z|76132891|CongMikeSimpson|Washington, D.C.|1529214971959123969|1528831075207766016|quoted|6|8|127|8|0
1529219909502255105|2022-05-24T21:56:52.000Z|18696134|RepSires|Washington, DC|1529219909502255105|1529207588948172803|quoted|1|5|1|0|0
1529225989078794240|2022-05-24T22:21:02.000Z|1078401427347857408|RepSlotkin|Michigan, USA|1529225981831311361|1529225987212328962|replied_to|14|86|4|0|
1529225987212328962|2022-05-24T22:21:01.000Z|1078401427347857408|RepSlotkin|Michigan, USA|1529225981831311361|1529225984662454272|replied_to|10|74|1|0|
1529225984662454272|2022-05-24T22:21:01.000Z|1078401427347857408|RepSlotkin|Michigan, USA|1529225981831311361|1529225981831311361|replied_to|10|59|2|0|
1529225981831311361|2022-05-24T22:21:00.000Z|1078401427347857408|RepSlotkin|Michigan, USA|1529225981831311361|1529211154702139395|quoted|75|315|24|2|0
1529570707918700552|2022-05-25T21:10:49.000Z|58928690|RepAdamSmith|Washington's 9th District|1529570703611252737|1529570706509406212|replied_to|1|7|1|0|
1529570706509406212|2022-05-25T21:10:49.000Z|58928690|RepAdamSmith|Washington's 9th District|1529570703611252737|1529570705104330754|replied_to|1|5|1|0|
1529570705104330754|2022-05-25T21:10:48.000Z|58928690|RepAdamSmith|Washington's 9th District|1529570703611252737|1529570703611252737|replied_to|0|5|2|0|
1529570703611252737|2022-05-25T21:10:48.000Z|58928690|RepAdamSmith|Washington's 9th District|1529570703611252737|||3|10|3|2|0
1529555081871466498|2022-05-25T20:08:43.000Z|58928690|RepAdamSmith|Washington's 9th District|1529555077719019527|1529555077719019527|replied_to|1|6|1|0|
1529214950358515712|2022-05-24T21:37:10.000Z|296245061|RepAdrianSmith|Gering, NE / Washington, DC|1529214950358515712|1529207765968748546|retweeted|3|0|0|0|0
1529214880733184003|2022-05-24T21:36:53.000Z|296245061|RepAdrianSmith|Gering, NE / Washington, DC|1529214880733184003|1529209283618803713|retweeted|2|0|0|0|0
1529186614580326401|2022-05-24T19:44:34.000Z|296245061|RepAdrianSmith|Gering, NE / Washington, DC|1529186614580326401|1529119074760151041|retweeted|109|0|0|0|0
1529162587623104512|2022-05-24T18:09:06.000Z|296245061|RepAdrianSmith|Gering, NE / Washington, DC|1529162582493474821|1529162586322788354|replied_to|0|1|1|0|
1529162586322788354|2022-05-24T18:09:05.000Z|296245061|RepAdrianSmith|Gering, NE / Washington, DC|1529162582493474821|1529162585223880704|replied_to|0|1|1|0|
1529583350318514179|2022-05-25T22:01:03.000Z|1623308912|RepJasonSmith|MO-08|1529583350318514179|||1|11|26|0|0
